InventoryID,Glottocode,ISO6393,LanguageName,SpecificDialect,GlyphID,Phoneme,Allophones,Marginal,SegmentClass,Source,tone,stress,syllabic,short,long,consonantal,sonorant,continuant,delayedRelease,approximant,tap,trill,nasal,lateral,labial,round,labiodental,coronal,anterior,distributed,strident,dorsal,high,low,front,back,tense,retractedTongueRoot,advancedTongueRoot,periodicGlottalSource,epilaryngealSource,spreadGlottis,constrictedGlottis,fortis,lenis,raisedLarynxEjective,loweredLarynxImplosive,click
8,telu1262,tel,Telugu,,0283,ʃ,ʃ ʃ,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
8,telu1262,tel,Telugu,,0288,ʈ,ʈ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
8,telu1262,tel,Telugu,,0288+02B0,ʈʰ,ʈʰ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,-,-,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
8,telu1262,tel,Telugu,,0288+02D0,ʈː,ʈː,,consonant,spa,0,-,-,-,+,+,-,-,-,-,-,-,-,-,-,0,0,+,-,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
8,telu1262,tel,Telugu,,03B2+031E,β̞,w β̞,,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
8,telu1262,tel,Telugu,,03B2+031E+02D0,β̞ː,β̞ː,,consonant,spa,0,-,-,-,+,-,+,+,0,+,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
8,telu1262,tel,Telugu,,0061+02D0,aː,aː a̟ː aː,,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,-,-,0,-,-,+,-,-,-,0,0,-,-,0
8,telu1262,tel,Telugu,,0065,e,e e,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
8,telu1262,tel,Telugu,,0065+02D0,eː,eː eː eː,,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
8,telu1262,tel,Telugu,,0069,i,i i,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
8,telu1262,tel,Telugu,,0069+02D0,iː,iː iː,,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
8,telu1262,tel,Telugu,,006F,o,o o,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
8,telu1262,tel,Telugu,,006F+02D0,oː,oː oː,,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
8,telu1262,tel,Telugu,,006F+031E,o̞,o̞ o̞,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,0,-,-,+,-,-,-,0,0,-,-,0
8,telu1262,tel,Telugu,,0075,u,u u,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
8,telu1262,tel,Telugu,,0075+02D0,uː,uː uː,,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
8,telu1262,tel,Telugu,,00E6+02D0,æː,æː æː,,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,+,-,0,-,-,+,-,-,-,0,0,-,-,0
8,telu1262,tel,Telugu,,0251,ɑ,ɑ ɑ,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,-,+,0,-,-,+,-,-,-,0,0,-,-,0
8,telu1262,tel,Telugu,,0252+02D0,ɒː,ɒː ɒː,,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,+,-,+,0,-,-,+,-,-,-,0,0,-,-,0
8,telu1262,tel,Telugu,,0254+02D0,ɔː,ɔː ɔː,,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,-,-,-,+,-,-,-,0,0,-,-,0
8,telu1262,tel,Telugu,,0259,ə,ɐ ə ə,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,-,-,-,-,+,-,-,-,0,0,-,-,0
8,telu1262,tel,Telugu,,025B,ɛ,ɛ ɛ,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,-,-,-,+,-,-,-,0,0,-,-,0
8,telu1262,tel,Telugu,,025B+02D0,ɛː,ɛː ɛː,,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,-,-,-,+,-,-,-,0,0,-,-,0
8,telu1262,tel,Telugu,,026A,ɪ,ɪ ɪ,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,-,-,-,+,-,-,-,0,0,-,-,0
8,telu1262,tel,Telugu,,026A+02D0,ɪː,ɪː ɪː,,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,-,-,-,+,-,-,-,0,0,-,-,0
8,telu1262,tel,Telugu,,028A,ʊ,ʊ ʊ,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,-,-,-,+,-,-,-,0,0,-,-,0
8,telu1262,tel,Telugu,,028A+02D0,ʊː,ʊː ʊː,,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,-,-,-,+,-,-,-,0,0,-,-,0
14,cent1989,khm,Cambodian,,0068,h,h h,,consonant,spa,0,-,-,-,-,-,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
14,cent1989,khm,Cambodian,,006A,j,ʝ j,,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,-,-,-,-,-
14,cent1989,khm,Cambodian,,006B,k,k k k̚,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-
14,cent1989,khm,Cambodian,,006B+02B0,kʰ,kʰ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,-,-,+,-,-,-,-,-,-
14,cent1989,khm,Cambodian,,006C+02E0,lˠ,lˠ,,consonant,spa,0,-,-,-,-,+,+,+,0,+,-,-,-,+,-,0,0,+,+,-,-,"-,+",+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-
14,cent1989,khm,Cambodian,,006D,m,m,,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
14,cent1989,khm,Cambodian,,006E,n,n,,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
14,cent1989,khm,Cambodian,,0070,p,p p̚,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
14,cent1989,khm,Cambodian,,0070+02B0,pʰ,pʰ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
14,cent1989,khm,Cambodian,,0073,s,s s,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
14,cent1989,khm,Cambodian,,0074,t,t t̚,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
14,cent1989,khm,Cambodian,,0074+02B0,tʰ,tʰ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
14,cent1989,khm,Cambodian,,0074+0320+0283,t̠ʃ,t̠ʃ c̚,,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
14,cent1989,khm,Cambodian,,0074+0320+0283+02B0,t̠ʃʰ,t̠ʃʰ,,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
14,cent1989,khm,Cambodian,,014B,ŋ,ŋ,,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-
14,cent1989,khm,Cambodian,,0253,ɓ,ɓ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,+,-
14,cent1989,khm,Cambodian,,0257,ɗ,ɗ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,+,-
14,cent1989,khm,Cambodian,,0272,ɲ,ɲ,,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,+,-,-,-,-,-,-,-,-
14,cent1989,khm,Cambodian,,027D,ɽ,ɽ ɹ r̠,,consonant,spa,0,-,-,-,-,+,+,+,0,+,+,-,-,-,-,0,0,+,-,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
14,cent1989,khm,Cambodian,,028B,ʋ,ʋ,,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,+,-,+,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
14,cent1989,khm,Cambodian,,0294,ʔ,ʔ ʔ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,+,-,-,-,-,-
14,cent1989,khm,Cambodian,,0061+031F,a̟,a̟,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,0,-,0,-,-,+,-,-,-,0,0,-,-,0
14,cent1989,khm,Cambodian,,0061+031F+0319+02D0,a̟̙ː,a̟̙ː,,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,0,-,0,+,-,+,-,-,-,0,0,-,-,0
14,cent1989,khm,Cambodian,,0065+0069+0319,ei̙,ei̙,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"-,+",-,+,-,+,"-,+",-,+,-,-,-,0,0,-,-,0
14,cent1989,khm,Cambodian,,0065+0318+02D0,e̘ː,e̘ː,,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,+,-,+,+,-,-,-,0,0,-,-,0
14,cent1989,khm,Cambodian,,0069+02D0,iː,iː,,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
14,cent1989,khm,Cambodian,,006F+0075+0319,ou̙,ou̙,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,"-,+",-,-,+,+,"-,+",-,+,-,-,-,0,0,-,-,0
14,cent1989,khm,Cambodian,,006F+0318+02D0,o̘ː,o̘ː,,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,+,-,+,+,-,-,-,0,0,-,-,0
14,cent1989,khm,Cambodian,,0075+02D0,uː,uː,,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
14,cent1989,khm,Cambodian,,0252,ɒ,ɒ,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,+,-,+,0,-,-,+,-,-,-,0,0,-,-,0
14,cent1989,khm,Cambodian,,0252+02D0,ɒː,ɒː,,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,+,-,+,0,-,-,+,-,-,-,0,0,-,-,0
14,cent1989,khm,Cambodian,,0254,ɔ,ɔ,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,-,-,-,+,-,-,-,0,0,-,-,0
14,cent1989,khm,Cambodian,,0254+0318+02D0,ɔ̘ː,ɔ̘ː,,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,-,-,+,+,-,-,-,0,0,-,-,0
14,cent1989,khm,Cambodian,,0259,ə,ə,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,-,-,-,-,+,-,-,-,0,0,-,-,0
14,cent1989,khm,Cambodian,,0259+0268+0319,əɨ̙,əɨ̙,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"-,+",-,-,-,"-,+","-,+",-,+,-,-,-,0,0,-,-,0
14,cent1989,khm,Cambodian,,0259+0318+02D0,ə̘ː,ə̘ː,,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,-,-,-,+,+,-,-,-,0,0,-,-,0
14,cent1989,khm,Cambodian,,025B,ɛ,ɛ,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,-,-,-,+,-,-,-,0,0,-,-,0
14,cent1989,khm,Cambodian,,025B+0318+02D0,ɛ̘ː,ɛ̘ː,,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,-,-,+,+,-,-,-,0,0,-,-,0
14,cent1989,khm,Cambodian,,0268+02D0,ɨː,ɨː,,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,+,-,-,+,-,-,-,0,0,-,-,0
14,cent1989,khm,Cambodian,,026A,ɪ,ɪ,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,-,-,-,+,-,-,-,0,0,-,-,0
14,cent1989,khm,Cambodian,,026A+0308,ɪ̈,ɪ̈,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,0,-,-,-,-,+,-,-,-,0,0,-,-,0
14,cent1989,khm,Cambodian,,028A,ʊ,ʊ,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,-,-,-,+,-,-,-,0,0,-,-,0
15,viet1252,vie,Vietnamese,,0063,c,c c̚,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,-,-,-,-,-,-,-,-,-
15,viet1252,vie,Vietnamese,,0066,f,f,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,-,+,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
15,viet1252,vie,Vietnamese,,0068,h,h,,consonant,spa,0,-,-,-,-,-,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
15,viet1252,vie,Vietnamese,,006A,j,j,,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,-,-,-,-,-
15,viet1252,vie,Vietnamese,,006B,k,k̚ʷ kp̚ k̚ k,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-
15,viet1252,vie,Vietnamese,,006C,l,l,,consonant,spa,0,-,-,-,-,+,+,+,0,+,-,-,-,+,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
15,viet1252,vie,Vietnamese,,006D,m,m,,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
15,viet1252,vie,Vietnamese,,006E,n,n,,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
15,viet1252,vie,Vietnamese,,0073,s,s,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
15,viet1252,vie,Vietnamese,,0074,t,t̚ t,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
15,viet1252,vie,Vietnamese,,0074+02B0,tʰ,tʰ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
15,viet1252,vie,Vietnamese,,0076,v,v,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,-,+,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
15,viet1252,vie,Vietnamese,,0077,w,w,,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,-,-,-,-,-
15,viet1252,vie,Vietnamese,,0078,x,kx x,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-
15,viet1252,vie,Vietnamese,,007A,z,z,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
15,viet1252,vie,Vietnamese,,014B,ŋ,ŋm ŋʷ ŋ,,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-
15,viet1252,vie,Vietnamese,,0253,ɓ,ɓ p̚,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,+,-
15,viet1252,vie,Vietnamese,,0257,ɗ,ɗ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,+,-
15,viet1252,vie,Vietnamese,,0263,ɣ,ɡ ɣ,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-
15,viet1252,vie,Vietnamese,,0272,ɲ,ɲ,,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,+,-,-,-,-,-,-,-,-
15,viet1252,vie,Vietnamese,,0294,ʔ,ʔ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,+,-,-,-,-,-
15,viet1252,vie,Vietnamese,,02E6+02E5,˦˥,˦˥,,tone,spa,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,viet1252,vie,Vietnamese,,02E6+02E5+0330,˦˥̰,˦˥̰,,tone,spa,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+,0,-,+,0,0,0,0,0
15,viet1252,vie,Vietnamese,,02E7,˧,˧˩ ˧,,tone,spa,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,viet1252,vie,Vietnamese,,02E8+02E9,˨˩,˨˩˥ ˨˩,,tone,spa,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,viet1252,vie,Vietnamese,,02E8+02E9+0324,˨˩̤,˨˩̤,,tone,spa,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+,0,+,-,0,0,0,0,0
15,viet1252,vie,Vietnamese,,02E9+0330,˩̰,˩̰ ˩,,tone,spa,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+,0,-,+,0,0,0,0,0
15,viet1252,vie,Vietnamese,,0061+031F+02D0,a̟ː,a̟ː,,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,0,-,0,-,-,+,-,-,-,0,0,-,-,0
15,viet1252,vie,Vietnamese,,0065,e,e ɘ ei,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
15,viet1252,vie,Vietnamese,,006F,o,o̞ o̞u o,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
15,viet1252,vie,Vietnamese,,0250,ɐ,ɐ,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,+,-,-,0,-,-,+,-,-,-,0,0,-,-,0
15,viet1252,vie,Vietnamese,,0254,ɔ,ɔ ɔʌ̯,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,-,-,-,+,-,-,-,0,0,-,-,0
15,viet1252,vie,Vietnamese,,025B,ɛ,ɛ ɛʌ̯,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,-,-,-,+,-,-,-,0,0,-,-,0
15,viet1252,vie,Vietnamese,,0264,ɤ,ɤ ɤɰ,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
15,viet1252,vie,Vietnamese,,026A,ɪ,i ɪi ɪ ɪ̈,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,-,-,-,+,-,-,-,0,0,-,-,0
15,viet1252,vie,Vietnamese,,026F+031E,ɯ̞,ɯ̞ ɯ̞ɰ,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,+,0,-,-,+,-,-,-,0,0,-,-,0
15,viet1252,vie,Vietnamese,,028A,ʊ,ʊ ʊu u,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,-,-,-,+,-,-,-,0,0,-,-,0
15,viet1252,vie,Vietnamese,,028C,ʌ,ɜ ʌ,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,-,-,-,+,-,-,-,0,0,-,-,0
15,viet1252,vie,Vietnamese,,028C+032F,ʌ̯,ʌ̯ ɜ̯ ɵ̞̯ ɘ̯,,vowel,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,-,-,-,+,-,-,-,0,0,-,-,0
16,mand1415,cmn,Mandarin Chinese,,0063+00E7,cç,cç ɟʝ,,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,-,-,-,-,-,-,-,-,-
16,mand1415,cmn,Mandarin Chinese,,0063+00E7+02B0,cçʰ,cçʰ cçʰ,,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,-,-,+,-,-,-,-,-,-
16,mand1415,cmn,Mandarin Chinese,,0066,f,f,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,-,+,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
16,mand1415,cmn,Mandarin Chinese,,006A,j,j ʝ,,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,-,-,-,-,-
16,mand1415,cmn,Mandarin Chinese,,006B,k,k ɡ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-
16,mand1415,cmn,Mandarin Chinese,,006B+02B0,kʰ,kʰ kʰ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,-,-,+,-,-,-,-,-,-
16,mand1415,cmn,Mandarin Chinese,,006C,l,l,,consonant,spa,0,-,-,-,-,+,+,+,0,+,-,-,-,+,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
16,mand1415,cmn,Mandarin Chinese,,006D,m,m m̩,,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
